2.49, build 2022-03-30
Zn_draft_FAV_2024-05-07.dat
11_Zn_Cali_WQC.prn
/S ZN_CALI_WQC.SCR, /W /Q /L
            Site Label          Sample Label           Mode             pH        Dis. Zn        Free Zn        TOrg Zn          BL-Zn        BL-ZnOH            DOC            HA%           T.Ca           T.Mg           T.Na            T.K          T.SO4           T.Cl          T.CO3            T.S
                                                                                    mol/L          mol/L          mol/L        nmol/gw        nmol/gw           mg/L                         mol/L          mol/L          mol/L          mol/L          mol/L          mol/L          mol/L          mol/L
         USGS-10254970                    43       Toxicity         7.7500      2.478E-05      9.258E-06      1.201E-05      1.545E+00      1.363E+00      1.400E+01      1.000E+01      2.511E-03      2.485E-03      2.846E-02      1.545E-03      4.924E-03      2.839E-02      3.518E-04      1.000E-20
         USGS-10261500                    44       Toxicity         7.7000      8.839E-06      2.222E-06      6.167E-06      1.600E+00      1.308E+00      8.500E+00      1.000E+01      9.981E-04      3.374E-04      1.914E-03      1.049E-04      4.060E-04      8.180E-04      3.148E-04      1.000E-20
         USGS-10261500                    45       Toxicity         8.2000      4.334E-06      7.092E-07      3.091E-06      8.159E-01      2.092E+00      4.500E+00      1.000E+01      5.489E-04      2.551E-04      1.087E-03      7.417E-05      2.290E-04      7.334E-04      9.746E-04      1.000E-20
         USGS-10261500                    46       Toxicity         7.6000      5.482E-06      2.394E-06      2.699E-06      1.774E+00      1.133E+00      3.800E+00      1.000E+01      9.482E-04      3.292E-04      2.088E-03      1.688E-04      3.643E-04      7.898E-04      2.524E-04      1.000E-20
         USGS-10261500                    47       Toxicity         7.9500      5.021E-06      8.412E-07      3.871E-06      1.183E+00      1.725E+00      5.600E+00      1.000E+01      4.242E-04      1.728E-04      7.395E-04      4.860E-05      1.353E-04      3.385E-04      5.515E-04      1.000E-20
         USGS-10261500                    48       Toxicity         7.4000      8.137E-06      2.330E-06      5.533E-06      2.060E+00      8.469E-01      8.400E+00      1.000E+01      7.485E-04      3.003E-04      1.566E-03      9.208E-05      3.852E-04      8.462E-04      1.636E-04      1.000E-20
         USGS-10261500                    49       Toxicity         7.9000      7.328E-06      1.696E-06      5.098E-06      1.269E+00      1.637E+00      6.900E+00      1.000E+01      9.482E-04      3.045E-04      2.001E-03      1.100E-04      3.227E-04      6.770E-04      4.926E-04      1.000E-20
         USGS-10261500                    50       Toxicity         8.0000      6.437E-06      1.517E-06      4.293E-06      1.111E+00      1.797E+00      5.800E+00      1.000E+01      9.981E-04      3.250E-04      1.827E-03      8.696E-05      3.643E-04      5.641E-04      6.176E-04      1.000E-20
         USGS-10261500                    51       Toxicity         7.8000      4.508E-06      2.057E-06      1.916E-06      1.450E+00      1.459E+00      2.600E+00      1.000E+01      1.023E-03      3.333E-04      2.305E-03      1.304E-04      4.789E-04      6.487E-04      3.934E-04      1.000E-20
         USGS-10277400                    52       Toxicity         7.6000      6.189E-06      1.805E-06      4.097E-06      1.765E+00      1.143E+00      5.900E+00      1.000E+01      6.487E-04      2.304E-04      1.740E-03      1.177E-04      2.811E-04      4.231E-04      2.524E-04      1.000E-20
         USGS-10277400                    53       Toxicity         7.9000      3.507E-06      1.097E-06      2.054E-06      1.277E+00      1.631E+00      2.900E+00      1.000E+01      5.240E-04      1.687E-04      1.566E-03      1.100E-04      2.394E-04      4.513E-04      4.926E-04      1.000E-20
         USGS-10277400                    54       Toxicity         7.6000      5.693E-06      1.623E-06      3.783E-06      1.765E+00      1.141E+00      5.500E+00      1.000E+01      5.739E-04      1.687E-04      1.653E-03      1.177E-04      4.164E-04      4.795E-04      2.524E-04      1.000E-20
         USGS-10277400                    55       Toxicity         8.0000      4.787E-06      9.204E-07      3.480E-06      1.108E+00      1.800E+00      4.900E+00      1.000E+01      4.990E-04      1.563E-04      1.479E-03      1.049E-04      1.978E-04      3.667E-04      6.176E-04      1.000E-20
