"2.45d, build 2024-03-06"
"SD-simple.dat"
"simple.BLM"
"/S OPTIM.SCR, /W /O2 /A1 /Q /M /G01"
"Site Label","Sample Label","H","Cu","DOC","Ca","Mg","Na","K","SO4","Cl","CO3","BL1","BL2","BL1-Cu","BL1-CuOH","BL1-Ca","BL1-H","BL1-Na","BL2-Cu","BL2-CuOH","BL2-Ca","BL2-H","BL2-Na","OH","HCO3","H2CO3","CuOH","Cu(OH)2","CuHCO3","CuCO3","Cu(CO3)2","CuSO4","CuCl","Charge","Ionic S.","Act_z1","Act_z2","Act_z3","Act_z4","Temp (K)","Water (L)","BL (kg wet)","# Iter.","T.H","T.Cu","T.DOC","T.Ca","T.Mg","T.Na","T.K","T.SO4","T.Cl","T.CO3","T.BL1","T.BL2",
"Optim_Cu","122",  1.00000000000000E-08,  8.12345053373168E-11,  1.00000000000000,  8.58856652147788E-03,  0.04412570000000,  0.39181694935483,  8.52943000000000E-03,  0.02358859958728,  0.45599999987701,  7.12206258309755E-06,  6.47801038040036E-19,  3.87563946726791E-16,  3.29002241361015E-13,  9.20321257916433E-14,  3.47841894745772E-09,  1.16065019894859E-21,  5.06436556294630E-08,  9.75855327443121E-18,  2.72977148057475E-18,  1.03172774193502E-13,  1.55454384866923E-26,  1.51854123286407E-12,  2.93999975796249E-06,  1.68487151874965E-03,  2.05727990941016E-05,  1.22639676708292E-10,  5.24323913094810E-11,  7.78656737250808E-12,  3.10679765637855E-09,  2.52297820680708E-10,  4.12715771765094E-10,  1.22994594530409E-10, -9.99104321002960E-01,  1.08163707751164,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  6.00000000000000,  1.72308689736996E-03,  4.15931999964452E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","123",  1.00000000000000E-08,  8.50826583562918E-11,  1.00000000000000,  8.58856652147914E-03,  0.04412570000000,  0.39181694935484,  8.52943000000000E-03,  0.02358859956774,  0.45599999987117,  7.12206197246281E-06,  6.47800802468655E-19,  3.87563805381965E-16,  3.44587253957796E-13,  9.63917369229094E-14,  3.47841768253905E-09,  1.16064977710485E-21,  5.06436372130146E-08,  1.02208211651866E-17,  2.85908221585449E-18,  1.03172736566338E-13,  1.55454328202618E-26,  1.51854067905116E-12,  2.93999975682733E-06,  1.68487137429134E-03,  2.05727973381647E-05,  1.28449230618698E-10,  5.49161617509871E-11,  8.15542351086521E-12,  3.25396923165250E-09,  2.64249354314999E-10,  4.32266496021996E-10,  1.28820961246624E-10, -9.99104321002960E-01,  1.08163707743378,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  6.00000000000000,  1.72308673898832E-03,  4.35635072292838E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","124",  1.00000000000000E-08,  8.91131135102173E-11,  1.00000000000000,  8.58856652148051E-03,  0.04412570000000,  0.39181694935486,  8.52943000000000E-03,  0.02358859954726,  0.45599999986508,  7.12206113037277E-06,  6.47800549292258E-19,  3.87563657342523E-16,  3.60910574119394E-13,  1.00957875584075E-13,  3.47841632308890E-09,  1.16064932350398E-21,  5.06436174202451E-08,  1.07049881415439E-17,  2.99451880837336E-18,  1.03172697157013E-13,  1.55454268824315E-26,  1.51854009900761E-12,  2.93999975677941E-06,  1.68487117507749E-03,  2.05727949060376E-05,  1.34534005981621E-10,  5.75175981818570E-11,  8.54175350369331E-12,  3.40811277898053E-09,  2.76767059136724E-10,  4.52743414902723E-10,  1.34923345880271E-10, -9.99104321002960E-01,  1.08163707732788,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000, 29.00000000000000,  1.72308652400438E-03,  4.56271496849979E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","125",  1.00000000000000E-08,  9.33344844064613E-11,  1.00000000000000,  8.58856652148190E-03,  0.04412570000000,  0.39181694935488,  8.52943000000000E-03,  0.02358859952581,  0.45599999985869,  7.12206042191346E-06,  6.47800289255509E-19,  3.87563502289674E-16,  3.78007091252526E-13,  1.05740301410593E-13,  3.47841492680156E-09,  1.16064885756915E-21,  5.06435970911485E-08,  1.12120888798852E-17,  3.13637068897136E-18,  1.03172655880661E-13,  1.55454206627206E-26,  1.51853949148435E-12,  2.93999975694648E-06,  1.68487100747676E-03,  2.05727928584121E-05,  1.40907006719098E-10,  6.02422601954221E-11,  8.94638340515722E-12,  3.56955788944181E-09,  2.89877713968443E-10,  4.74190290243874E-10,  1.41314790004135E-10, -9.99104321002960E-01,  1.08163707723784,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308634088575E-03,  4.77885487369065E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","126",  1.00000000000000E-08,  9.77558329280017E-11,  1.00000000000000,  8.58856652148339E-03,  0.04412570000000,  0.39181694935491,  8.52943000000000E-03,  0.02358859950335,  0.45599999985199,  7.12205958459756E-06,  6.47800014157353E-19,  3.87563339892335E-16,  3.95913499717484E-13,  1.10749278947274E-13,  3.47841344964084E-09,  1.16064836466760E-21,  5.06435755845846E-08,  1.17432119009282E-17,  3.28494235066114E-18,  1.03172612649144E-13,  1.55454141486647E-26,  1.51853885518413E-12,  2.93999975702006E-06,  1.68487080939233E-03,  2.05727904392254E-05,  1.47581913535573E-10,  6.30959967311781E-11,  9.37018149515524E-12,  3.73865100195147E-09,  3.03609441835479E-10,  4.96653161366896E-10,  1.48009013921477E-10, -9.99104321002960E-01,  1.08163707713206,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  6.00000000000000,  1.72308612599928E-03,  5.00523352027527E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","127",  1.00000000000000E-08,  1.02386626234763E-10,  1.00000000000000,  8.58856652148492E-03,  0.04412570000000,  0.39181694935493,  8.52943000000000E-03,  0.02358859947982,  0.45599999984498,  7.12205870824268E-06,  6.47799726296109E-19,  3.87563169802175E-16,  4.14668140915307E-13,  1.15995533474578E-13,  3.47841190394773E-09,  1.16064784889453E-21,  5.06435530802308E-08,  1.22994944036369E-17,  3.44055190349449E-18,  1.03172567369735E-13,  1.55454073259887E-26,  1.51853818874215E-12,  2.93999975711481E-06,  1.68487060207242E-03,  2.05727879071225E-05,  1.54573019001268E-10,  6.60849183208451E-11,  9.81405532243831E-12,  3.91575422348137E-09,  3.17991651888715E-10,  5.20180126621414E-10,  1.55020351562312E-10, -9.99104321002960E-01,  1.08163707702136,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308590108475E-03,  5.24233592662744E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","128",  1.00000000000000E-08,  1.07236788877505E-10,  1.00000000000000,  8.58856652148655E-03,  0.04412570000000,  0.39181694935495,  8.52943000000000E-03,  0.02358859945518,  0.45599999983764,  7.12205778374951E-06,  6.47799425066326E-19,  3.87562991654699E-16,  4.34311206836050E-13,  1.21490307933772E-13,  3.47841028647122E-09,  1.16064730920673E-21,  5.06435295307540E-08,  1.28821285249268E-17,  3.60353282519315E-18,  1.03172519945402E-13,  1.55454001806291E-26,  1.51853749073023E-12,  2.93999975702028E-06,  1.68487038336440E-03,  2.05727852372919E-05,  1.61895306192213E-10,  6.92154307095007E-11,  1.02789561560399E-11,  4.10124710515620E-09,  3.33055165867804E-10,  5.44821608152197E-10,  1.62363829369201E-10, -9.99104321002960E-01,  1.08163707690461,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000, 48.00000000000000,  1.72308566391325E-03,  5.49067008687687E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","129",  1.00000000000000E-08,  1.12316698585980E-10,  1.00000000000000,  8.58856652148824E-03,  0.04412570000000,  0.39181694935498,  8.52943000000000E-03,  0.02358859942937,  0.45599999982994,  7.12205687667660E-06,  6.47799110469210E-19,  3.87562805068329E-16,  4.54884725024167E-13,  1.27245358742329E-13,  3.47840859721779E-09,  1.16064674550598E-21,  5.06435049362490E-08,  1.34923608329516E-17,  3.77423382002977E-18,  1.03172470274565E-13,  1.55453926959362E-26,  1.51853675965331E-12,  2.93999975724494E-06,  1.68487016877750E-03,  2.05727826155478E-05,  1.69564442387733E-10,  7.24942321610541E-11,  1.07658788126996E-11,  4.29552657339649E-09,  3.48832220229636E-10,  5.70630330500740E-10,  1.70055159948383E-10, -9.99104321002960E-01,  1.08163707678969,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308543033707E-03,  5.75076805929132E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","130",  1.00000000000000E-08,  1.17637251462180E-10,  1.00000000000000,  8.58856652148999E-03,  0.04412570000000,  0.39181694935500,  8.52943000000000E-03,  0.02358859940234,  0.45599999982187,  7.12205592683622E-06,  6.47798781863842E-19,  3.87562609643190E-16,  4.76432821773079E-13,  1.33273029382135E-13,  3.47840683274597E-09,  1.16064615674184E-21,  5.06434792466098E-08,  1.41315001577933E-17,  3.95302100826390E-18,  1.03172418250775E-13,  1.55453848571817E-26,  1.51853599394459E-12,  2.93999975729292E-06,  1.68486994407307E-03,  2.05727798715020E-05,  1.77596877398117E-10,  7.59283554964750E-11,  1.12758676148903E-11,  4.49900930713864E-09,  3.65356649382500E-10,  5.97661651822392E-10,  1.78110840729389E-10, -9.99104321002960E-01,  1.08163707666934,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  8.00000000000000,  1.72308518574778E-03,  6.02318710621647E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","131",  1.00000000000000E-08,  1.23209858296317E-10,  1.00000000000000,  8.58856652149189E-03,  0.04412570000000,  0.39181694935503,  8.52943000000000E-03,  0.02358859937403,  0.45599999981345,  7.12205482881176E-06,  6.47798434187098E-19,  3.87562404961163E-16,  4.99001704166970E-13,  1.39586245412739E-13,  3.47840496586894E-09,  1.16064553379088E-21,  5.06434520660126E-08,  1.48009171480335E-17,  4.14027780319004E-18,  1.03172363762725E-13,  1.55453766468988E-26,  1.51853519196582E-12,  2.93999975742740E-06,  1.68486968431263E-03,  2.05727766988060E-05,  1.86009838100699E-10,  7.95251657577928E-11,  1.18100161261750E-11,  4.71213163224387E-09,  3.82663880380771E-10,  6.25973545169687E-10,  1.86548148436279E-10, -9.99104321002960E-01,  1.08163707653090,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308490456307E-03,  6.30851088801572E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","132",  1.00000000000000E-08,  1.29046438186718E-10,  1.00000000000000,  8.58856652149379E-03,  0.04412570000000,  0.39181694935506,  8.52943000000000E-03,  0.02358859934437,  0.45599999980461,  7.12205374703716E-06,  6.47798072153380E-19,  3.87562190583052E-16,  5.22639644865326E-13,  1.46198510185434E-13,  3.47840302190101E-09,  1.16064488516559E-21,  5.06434237630191E-08,  1.55020435032668E-17,  4.33640469556729E-18,  1.03172306693496E-13,  1.55453680483524E-26,  1.51853435199615E-12,  2.93999975731500E-06,  1.68486942839642E-03,  2.05727735747771E-05,  1.94821318728707E-10,  8.32923560562681E-11,  1.23694670669742E-11,  4.93534948788980E-09,  4.00790946956105E-10,  6.55626566077527E-10,  1.95385129387993E-10, -9.99104321002960E-01,  1.08163707639410,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000, 48.00000000000000,  1.72308462660590E-03,  6.60735071356799E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","133",  1.00000000000000E-08,  1.35159495992654E-10,  1.00000000000000,  8.58856652149587E-03,  0.04412570000000,  0.39181694935509,  8.52943000000000E-03,  0.02358859931332,  0.45599999979536,  7.12205264058090E-06,  6.47797693319354E-19,  3.87561966049929E-16,  5.47397283242166E-13,  1.53123989117639E-13,  3.47840098772256E-09,  1.16064420637031E-21,  5.06433941466147E-08,  1.62363812773317E-17,  4.54182185710296E-18,  1.03172246920920E-13,  1.55453590415542E-26,  1.51853347223743E-12,  2.93999975755352E-06,  1.68486916664126E-03,  2.05727703769971E-05,  2.04050197898781E-10,  8.72379976054073E-11,  1.29554189811757E-11,  5.16914108651115E-09,  4.19776681382649E-10,  6.86684246066082E-10,  2.04640716815958E-10, -9.99104321002960E-01,  1.08163707625402,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308434191380E-03,  6.92034685000272E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","134",  1.00000000000000E-08,  1.41562137411264E-10,  1.00000000000000,  8.58856652149798E-03,  0.04412570000000,  0.39181694935512,  8.52943000000000E-03,  0.02358859928079,  0.45599999978567,  7.12205148227046E-06,  6.47797296977763E-19,  3.87561730880582E-16,  5.73327692950224E-13,  1.60377528542718E-13,  3.47839885953588E-09,  1.16064349623801E-21,  5.06433631615079E-08,  1.70055046882086E-17,  4.75696964525481E-18,  1.03172184316892E-13,  1.55453496085439E-26,  1.51853255080419E-12,  2.93999975763559E-06,  1.68486889261892E-03,  2.05727670305258E-05,  2.13716261239381E-10,  9.13705493953314E-11,  1.35691280164090E-11,  5.41400762411965E-09,  4.39661782470871E-10,  7.19213169239627E-10,  2.14334753624736E-10, -9.99104321002960E-01,  1.08163707610738,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308404387372E-03,  7.24816989447819E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","135",  1.00000000000000E-08,  1.48268060875555E-10,  1.00000000000000,  8.58856652150023E-03,  0.04412570000000,  0.39181694935515,  8.52943000000000E-03,  0.02358859924672,  0.45599999977551,  7.12205046360193E-06,  6.47796908074453E-19,  3.87561484568460E-16,  6.00486371576883E-13,  1.67974652862210E-13,  3.47839677128968E-09,  1.16064279941852E-21,  5.06433327579090E-08,  1.78110591433419E-17,  4.98230833194161E-18,  1.03172118746566E-13,  1.55453397283997E-26,  1.51853158571166E-12,  2.93999975778953E-06,  1.68486865163177E-03,  2.05727640869214E-05,  2.23840189281251E-10,  9.56988530155615E-11,  1.42119075608639E-11,  5.67047313539630E-09,  4.60488817697362E-10,  7.53282931123737E-10,  2.24487980186250E-10, -9.99104321002960E-01,  1.08163707597717,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  6.00000000000000,  1.72308377885385E-03,  7.59152221094228E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","136",  1.00000000000000E-08,  1.55291720294393E-10,  1.00000000000000,  8.58856652150255E-03,  0.04412570000000,  0.39181694935519,  8.52943000000000E-03,  0.02358859921103,  0.45599999976488,  7.12204886361245E-06,  6.47796443886114E-19,  3.87561226594546E-16,  6.28931775898297E-13,  1.75931714260020E-13,  3.47839427879459E-09,  1.16064196762464E-21,  5.06432964686938E-08,  1.86547807883844E-17,  5.21832357155086E-18,  1.03172050071773E-13,  1.55453293793157E-26,  1.51853057492629E-12,  2.93999975838898E-06,  1.68486827312109E-03,  2.05727594609950E-05,  2.34443803111250E-10,  1.00232237679903E-10,  1.48851415804021E-11,  5.93908981512613E-09,  4.82302581915013E-10,  7.88966965473664E-10,  2.35122280721924E-10, -9.99104321002960E-01,  1.08163707577668,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000, 38.00000000000000,  1.72308337208562E-03,  7.95113943495372E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","137",  1.00000000000000E-08,  1.62648053594882E-10,  1.00000000000000,  8.58856652150500E-03,  0.04412570000000,  0.39181694935522,  8.52943000000000E-03,  0.02358859917366,  0.45599999975374,  7.12204750757316E-06,  6.47795987549466E-19,  3.87560956397389E-16,  6.58724476353842E-13,  1.84265656124033E-13,  3.47839182845983E-09,  1.16064115008500E-21,  5.06432607933063E-08,  1.95384638948000E-17,  5.46551727649475E-18,  1.03171978143052E-13,  1.55453185424482E-26,  1.51852951624817E-12,  2.93999975804336E-06,  1.68486795232189E-03,  2.05727555463567E-05,  2.45549654396615E-10,  1.04980344948680E-10,  1.55902635374295E-11,  6.22042960694353E-09,  5.05149573673393E-10,  8.26341165120489E-10,  2.46260272218836E-10, -9.99104321002960E-01,  1.08163707560516,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  8.00000000000000,  1.72308302355221E-03,  8.32779204978827E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","138",  1.00000000000000E-08,  1.70352834917765E-10,  1.00000000000000,  8.58856652150751E-03,  0.04412570000000,  0.39181694935526,  8.52943000000000E-03,  0.02358859913451,  0.45599999974207,  7.12204620575884E-06,  6.47795514028305E-19,  3.87560673400726E-16,  6.89928329727058E-13,  1.92994341214272E-13,  3.47838928585150E-09,  1.16064030168886E-21,  5.06432237744722E-08,  2.04640031677805E-17,  5.72441945599603E-18,  1.03171902806997E-13,  1.55453071912814E-26,  1.51852840741943E-12,  2.93999975803924E-06,  1.68486764435073E-03,  2.05727517859630E-05,  2.57181557448397E-10,  1.09953356202906E-10,  1.63287850457680E-11,  6.51509563646924E-09,  5.29078759761641E-10,  8.65485671316691E-10,  2.57925837855315E-10, -9.99104321002960E-01,  1.08163707543976,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308268721214E-03,  8.72228703720630E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","139",  1.00000000000000E-08,  1.78422669821596E-10,  1.00000000000000,  8.58856652151026E-03,  0.04412570000000,  0.39181694935530,  8.52943000000000E-03,  0.02358859909352,  0.45599999972986,  7.12204458203047E-06,  6.47795008973311E-19,  3.87560376999210E-16,  7.22610566831046E-13,  2.02136576061089E-13,  3.47838657391984E-09,  1.16063939680558E-21,  5.06431842903919E-08,  2.14333931676080E-17,  5.99558805036552E-18,  1.03171823902459E-13,  1.55452953025888E-26,  1.51852724606819E-12,  2.93999975797786E-06,  1.68486726022413E-03,  2.05727470960886E-05,  2.69364581634420E-10,  1.15161989400577E-10,  1.71022968886572E-11,  6.82372261748709E-09,  5.54141654646180E-10,  9.06484849370467E-10,  2.70144119565839E-10, -9.99104321002960E-01,  1.08163707523522,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000, 29.00000000000000,  1.72308227186993E-03,  9.13546960641883E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","140",  1.00000000000000E-08,  1.86874700972257E-10,  1.00000000000000,  8.58856652151300E-03,  0.04412570000000,  0.39181694935534,  8.52943000000000E-03,  0.02358859905057,  0.45599999971705,  7.12204317557213E-06,  6.47794491473697E-19,  3.87560066556508E-16,  7.56840629357066E-13,  2.11711785672944E-13,  3.47838379516582E-09,  1.16063846955440E-21,  5.06431438334194E-08,  2.24486929528591E-17,  6.27959904289640E-18,  1.03171741260041E-13,  1.55452828497422E-26,  1.51852602970123E-12,  2.93999975827696E-06,  1.68486692749726E-03,  2.05727430312983E-05,  2.82124607264887E-10,  1.20617309203539E-10,  1.79124434639396E-11,  7.14696665571336E-09,  5.80391579348512E-10,  9.49425793387071E-10,  2.82941072538082E-10, -9.99104321002960E-01,  1.08163707505637,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308190814308E-03,  9.56822500495615E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","141",  1.00000000000000E-08,  1.95727159906550E-10,  1.00000000000000,  8.58856652151593E-03,  0.04412570000000,  0.39181694935538,  8.52943000000000E-03,  0.02358859900560,  0.45599999970365,  7.12204154129487E-06,  6.47793942765283E-19,  3.87559741408726E-16,  7.92692326138662E-13,  2.21740616650230E-13,  3.47838084883374E-09,  1.16063748642177E-21,  5.06431009366118E-08,  2.35120923601471E-17,  6.57706499859141E-18,  1.03171654703008E-13,  1.55452698075292E-26,  1.51852475571727E-12,  2.93999975840059E-06,  1.68486654087510E-03,  2.05727383096578E-05,  2.95489158429353E-10,  1.26331083041982E-10,  1.87609711932177E-11,  7.48552456378474E-09,  6.07885084197202E-10,  9.94401129529838E-10,  2.96344300540449E-10, -9.99104321002960E-01,  1.08163707484967,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308148812392E-03,  1.00214804153190E-08,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","142",  1.00000000000000E-08,  2.04999029457629E-10,  1.00000000000000,  8.58856652151911E-03,  0.04412570000000,  0.39181694935543,  8.52943000000000E-03,  0.02358859895849,  0.45599999968962,  7.12203965447478E-06,  6.47793360322491E-19,  3.87559400859289E-16,  8.30242524782493E-13,  2.32244571265478E-13,  3.47837772136236E-09,  1.16063644277791E-21,  5.06430554025256E-08,  2.46258714495501E-17,  6.88862372190960E-18,  1.03171564045929E-13,  1.55452561466068E-26,  1.51852342138703E-12,  2.93999975887948E-06,  1.68486609450870E-03,  2.05727328560359E-05,  3.09486893551500E-10,  1.32315563310277E-10,  1.96496994552252E-11,  7.84012226383303E-09,  6.36681114435657E-10,  1.04150730095625E-09,  3.10382544906772E-10, -9.99104321002960E-01,  1.08163707461211,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000, 19.00000000000000,  1.72308100576132E-03,  1.04962069414757E-08,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","143",  1.00000000000000E-08,  2.14709989059705E-10,  1.00000000000000,  8.58856652152240E-03,  0.04412570000000,  0.39181694935547,  8.52943000000000E-03,  0.02358859890916,  0.45599999967493,  7.12203807772345E-06,  6.47792770729227E-19,  3.87559044176837E-16,  8.69570951817979E-13,  2.43245951459979E-13,  3.47837455549600E-09,  1.16063538645532E-21,  5.06430093094309E-08,  2.57923939315084E-17,  7.21493641512702E-18,  1.03171469094107E-13,  1.55452418403550E-26,  1.51852202384490E-12,  2.93999975868654E-06,  1.68486572149550E-03,  2.05727283027801E-05,  3.24147522551750E-10,  1.38583451951345E-10,  2.05805160745245E-11,  8.21151298749999E-09,  6.66840886660805E-10,  1.09084428993563E-09,  3.25085601591576E-10, -9.99104321002960E-01,  1.08163707441135,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308059736521E-03,  1.09934216894616E-08,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
